"ID","Day","Hour","IDH","ISH"
"7707","18","2","0","0"
"7708","18","3","0","0"
"7709","18","4","0","0"
"7710","18","5","0","0"
"7711","18","6","0","0"
"7712","18","7","0","11.6"
"7713","18","8","0","36.1"
"7714","18","9","0.7","56.3"
"7715","18","10","1","69.9"
"7716","18","11","1.1","71"
"7717","18","12","0.9","59.6"
"7718","18","13","0","40.7"
"7719","18","14","0","17.4"
"7720","18","15","0","0"
"7721","18","16","0","0"
"7722","18","17","0","0"
"7723","18","18","0","0"
"7724","18","19","0","0"
"7725","18","20","0","0"
"7726","18","21","0","0"
"7727","18","22","0","0"
"7728","18","23","0","0"
"7729","19","0","0","0"
"7730","19","1","0","0"
"7731","19","2","0","0"
"7732","19","3","0","0"
"7733","19","4","0","0"
"7734","19","5","0","0"
"7735","19","6","0","0"
"7736","19","7","0","11.6"
"7737","19","8","0","81.4"
"7738","19","9","9.5","119.5"
"7739","19","10","17","142.3"
"7740","19","11","19.2","142.5"
"7741","19","12","15.3","122"
"7742","19","13","0","91.9"
"7743","19","14","0","37.2"
"7744","19","15","0","0"
"7745","19","16","0","0"
"7746","19","17","0","0"
"7747","19","18","0","0"
"7748","19","19","0","0"
"7749","19","20","0","0"
"7750","19","21","0","0"
"7751","19","22","0","0"
"7752","19","23","0","0"
"7753","20","0","0","0"
"7754","20","1","0","0"
"7755","20","2","0","0"
"7756","20","3","0","0"
"7757","20","4","0","0"
"7758","20","5","0","0"
"7759","20","6","0","0"
"7760","20","7","0","10.5"
"7761","20","8","0","34.9"
"7762","20","9","0.7","55.1"
"7763","20","10","1","68.8"
"7764","20","11","1","69.9"
"7765","20","12","0.8","58.5"
"7766","20","13","0","39.5"
"7767","20","14","0","16.3"
"7768","20","15","0","0"
"7769","20","16","0","0"
"7770","20","17","0","0"
"7771","20","18","0","0"
"7772","20","19","0","0"
"7773","20","20","0","0"
"7774","20","21","0","0"
"7775","20","22","0","0"
"7776","20","23","0","0"
"7777","21","0","0","0"
"7778","21","1","0","0"
"7779","21","2","0","0"
"7780","21","3","0","0"
"7781","21","4","0","0"
"7782","21","5","0","0"
"7783","21","6","0","0"
"7784","21","7","0","10.5"
"7785","21","8","0","34.9"
"7786","21","9","0.7","55.1"
"7787","21","10","1","67.6"
"7788","21","11","1","68.8"
"7789","21","12","0.9","58.5"
"7790","21","13","0","39.5"
"7791","21","14","0","15.1"
"7792","21","15","0","0"
"7793","21","16","0","0"
"7794","21","17","0","0"
"7795","21","18","0","0"
"7796","21","19","0","0"
"7797","21","20","0","0"
"7798","21","21","0","0"
"7799","21","22","0","0"
"7800","21","23","0","0"
"7801","22","0","0","0"
"7802","22","1","0","0"
"7803","22","2","0","0"
"7804","22","3","0","0"
"7805","22","4","0","0"
"7806","22","5","0","0"
"7807","22","6","0","0"
"7808","22","7","0","9.3"
"7809","22","8","0","34.9"
"7810","22","9","0.7","53.9"
"7811","22","10","1","67.6"
"7812","22","11","19.7","138.5"
"7813","22","12","15.6","118.2"
"7814","22","13","0","88.4"
"7815","22","14","0","15.1"
"7816","22","15","0","0"
"7817","22","16","0","0"
"7818","22","17","0","0"
"7819","22","18","0","0"
"7820","22","19","0","0"
"7821","22","20","0","0"
"7822","22","21","0","0"
"7823","22","22","0","0"
"7824","22","23","0","0"
"7825","23","0","0","0"
"7826","23","1","0","0"
"7827","23","2","0","0"
"7828","23","3","0","0"
"7829","23","4","0","0"
"7830","23","5","0","0"
"7831","23","6","0","0"
"7832","23","7","0","9.3"
"7833","23","8","0","76.8"
"7834","23","9","9.9","114.5"
"7835","23","10","17.7","137"
"7836","23","11","19.8","137.2"
"7837","23","12","15.6","117"
"7838","23","13","0","87.2"
"7839","23","14","0","32.6"
"7840","23","15","0","0"
"7841","23","16","0","0"
"7842","23","17","0","0"
"7843","23","18","0","0"
"7844","23","19","0","0"
"7845","23","20","0","0"
"7846","23","21","0","0"
"7847","23","22","0","0"
"7848","23","23","0","0"
"7849","24","0","0","0"
"7850","24","1","0","0"
"7851","24","2","0","0"
"7852","24","3","0","0"
"7853","24","4","0","0"
"7854","24","5","0","0"
"7855","24","6","0","0"
"7856","24","7","0","8.1"
"7857","24","8","0","33.7"
"7858","24","9","0.7","53.9"
"7859","24","10","1","66.5"
"7860","24","11","1","67.6"
"7861","24","12","0.9","57.3"
"7862","24","13","0","38.4"
"7863","24","14","0","14"
"7864","24","15","0","0"
"7865","24","16","0","0"
"7866","24","17","0","0"
"7867","24","18","0","0"
"7868","24","19","0","0"
"7869","24","20","0","0"
"7870","24","21","0","0"
"7871","24","22","0","0"
"7872","24","23","0","0"
"7873","25","0","0","0"
"7874","25","1","0","0"
"7875","25","2","0","0"
"7876","25","3","0","0"
"7877","25","4","0","0"
"7878","25","5","0","0"
"7879","25","6","0","0"
"7880","25","7","0","8.1"
"7881","25","8","0","32.6"
"7882","25","9","0.7","52.8"
"7883","25","10","1","66.5"
"7884","25","11","1","67.6"
"7885","25","12","0.8","56.2"
"7886","25","13","0","37.2"
"7887","25","14","0","14"
"7888","25","15","0","0"
"7889","25","16","0","0"
"7890","25","17","0","0"
"7891","25","18","0","0"
"7892","25","19","0","0"
"7893","25","20","0","0"
"7894","25","21","0","0"
"7895","25","22","0","0"
"7896","25","23","0","0"
"7897","26","0","0","0"
"7898","26","1","0","0"
"7899","26","2","0","0"
"7900","26","3","0","0"
"7901","26","4","0","0"
"7902","26","5","0","0"
"7903","26","6","0","0"
"7904","26","7","0","31.4"
"7905","26","8","0","115.1"
"7906","26","9","30.7","121.6"
"7907","26","10","51.1","138.5"
"7908","26","11","20.8","133.9"
"7909","26","12","0","129.1"
"7910","26","13","0","84.9"
"7911","26","14","0","29.1"
"7912","26","15","0","0"
"7913","26","16","0","0"
"7914","26","17","0","0"
"7915","26","18","0","0"
"7916","26","19","0","0"
"7917","26","20","0","0"
"7918","26","21","0","0"
"7919","26","22","0","0"
"7920","26","23","0","0"
"7921","27","0","0","0"
"7922","27","1","0","0"
"7923","27","2","0","0"
"7924","27","3","0","0"
"7925","27","4","0","0"
"7926","27","5","0","0"
"7927","27","6","0","0"
"7928","27","7","0","25.6"
"7929","27","8","0","104.7"
"7930","27","9","10.2","109.6"
"7931","27","10","18.1","131.9"
"7932","27","11","1","66.4"
"7933","27","12","0","55.8"
"7934","27","13","0","37.2"
"7935","27","14","0","29.1"
"7936","27","15","0","0"
"7937","27","16","0","0"
"7938","27","17","0","0"
"7939","27","18","0","0"
"7940","27","19","0","0"
"7941","27","20","0","0"
"7942","27","21","0","0"
"7943","27","22","0","0"
"7944","27","23","0","0"
"7945","28","0","0","0"
"7946","28","1","0","0"
"7947","28","2","0","0"
"7948","28","3","0","0"
"7949","28","4","0","0"
"7950","28","5","0","0"
"7951","28","6","0","0"
"7952","28","7","0","15.1"
"7953","28","8","0","72.1"
"7954","28","9","10.7","109.1"
"7955","28","10","18.9","131.1"
"7956","28","11","20.9","131.5"
"7957","28","12","0","126.8"
"7958","28","13","0","82.6"
"7959","28","14","0","27.9"
"7960","28","15","0","0"
"7961","28","16","0","0"
"7962","28","17","0","0"
"7963","28","18","0","0"
"7964","28","19","0","0"
"7965","28","20","0","0"
"7966","28","21","0","0"
"7967","28","22","0","0"
"7968","28","23","0","0"
"7969","29","0","0","0"
"7970","29","1","0","0"
"7971","29","2","0","0"
"7972","29","3","0","0"
"7973","29","4","0","0"
"7974","29","5","0","0"
"7975","29","6","0","0"
"7976","29","7","0","7"
"7977","29","8","0","31.4"
"7978","29","9","0","52.3"
"7979","29","10","1","64.2"
"7980","29","11","1","65.3"
"7981","29","12","0","55.8"
"7982","29","13","0","36.1"
"7983","29","14","0","11.6"
"7984","29","15","0","0"
"7985","29","16","0","0"
"7986","29","17","0","0"
"7987","29","18","0","0"
"7988","29","19","0","0"
"7989","29","20","0","0"
"7990","29","21","0","0"
"7991","29","22","0","0"
"7992","29","23","0","0"
"7993","30","0","0","0"
"7994","30","1","0","0"
"7995","30","2","0","0"
"7996","30","3","0","0"
"7997","30","4","0","0"
"7998","30","5","0","0"
"7999","30","6","0","0"
"8000","30","7","0","5.8"
"8001","30","8","0","31.4"
"8002","30","9","0","51.2"
"8003","30","10","1","64.2"
"8004","30","11","1","65.3"
"8005","30","12","0","54.7"
"8006","30","13","0","36.1"
"8007","30","14","0","11.6"
"8008","30","15","0","0"
"8009","30","16","0","0"
"8010","30","17","0","0"
"8011","30","18","0","0"
"8012","30","19","0","0"
"8013","30","20","0","0"
"8014","30","21","0","0"
"8015","30","22","0","0"
"8016","30","23","0","0"
"8017","1","0","0","0"
"8018","1","1","0","0"
"8019","1","2","0","0"
"8020","1","3","0","0"
"8021","1","4","0","0"
"8022","1","5","0","0"
"8023","1","6","0","0"
"8024","1","7","0","5.8"
"8025","1","8","0","30.2"
"8026","1","9","0","51.2"
"8027","1","10","19","127.5"
"8028","1","11","21.6","128.4"
"8029","1","12","0","155.8"
"8030","1","13","0","100"
"8031","1","14","0","36.1"
"8032","1","15","0","0"
"8033","1","16","0","0"
"8034","1","17","0","0"
"8035","1","18","0","0"
"8036","1","19","0","0"
"8037","1","20","0","0"
"8038","1","21","0","0"
"8039","1","22","0","0"
"8040","1","23","0","0"
"8041","2","0","0","0"
"8042","2","1","0","0"
"8043","2","2","0","0"
"8044","2","3","0","0"
"8045","2","4","0","0"
"8046","2","5","0","0"
"8047","2","6","0","0"
"8048","2","7","0","11.6"
"8049","2","8","0","68.6"
"8050","2","9","0","116.3"
"8051","2","10","19","126.4"
"8052","2","11","21.5","127.3"
"8053","2","12","0","123.3"
"8054","2","13","0","79.1"
"8055","2","14","0","24.4"
"8056","2","15","0","0"
"8057","2","16","0","0"
"8058","2","17","0","0"
"8059","2","18","0","0"
"8060","2","19","0","0"
"8061","2","20","0","0"
"8062","2","21","0","0"
"8063","2","22","0","0"
"8064","2","23","0","0"
"8065","3","0","0","0"
"8066","3","1","0","0"
"8067","3","2","0","0"
"8068","3","3","0","0"
"8069","3","4","0","0"
"8070","3","5","0","0"
"8071","3","6","0","0"
"8072","3","7","0","4.7"
"8073","3","8","0","30.2"
"8074","3","9","0","50"
"8075","3","10","1","63"
"8076","3","11","1","64.1"
"8077","3","12","0","53.5"
"8078","3","13","0","34.9"
"8079","3","14","0","23.3"
"8080","3","15","0","0"
"8081","3","16","0","0"
"8082","3","17","0","0"
"8083","3","18","0","0"
"8084","3","19","0","0"
"8085","3","20","0","0"
"8086","3","21","0","0"
"8087","3","22","0","0"
"8088","3","23","0","0"
"8089","4","0","0","0"
"8090","4","1","0","0"
"8091","4","2","0","0"
"8092","4","3","0","0"
"8093","4","4","0","0"
"8094","4","5","0","0"
"8095","4","6","0","0"
"8096","4","7","0","4.7"
"8097","4","8","0","29.1"
"8098","4","9","0","50"
"8099","4","10","1","63"
"8100","4","11","1","64.1"
"8101","4","12","0","53.5"
"8102","4","13","0","33.7"
"8103","4","14","0","10.5"
"8104","4","15","0","0"
"8105","4","16","0","0"
"8106","4","17","0","0"
"8107","4","18","0","0"
"8108","4","19","0","0"
"8109","4","20","0","0"
"8110","4","21","0","0"
"8111","4","22","0","0"
"8112","4","23","0","0"
"8113","5","0","0","0"
"8114","5","1","0","0"
"8115","5","2","0","0"
"8116","5","3","0","0"
"8117","5","4","0","0"
"8118","5","5","0","0"
"8119","5","6","0","0"
"8120","5","7","0","4.7"
"8121","5","8","0","29.1"
"8122","5","9","0","50"
"8123","5","10","1","61.9"
"8124","5","11","1","64.1"
"8125","5","12","0","53.5"
"8126","5","13","0","33.7"
"8127","5","14","0","9.3"
"8128","5","15","0","0"
"8129","5","16","0","0"
"8130","5","17","0","0"
"8131","5","18","0","0"
"8132","5","19","0","0"
"8133","5","20","0","0"
"8134","5","21","0","0"
"8135","5","22","0","0"
"8136","5","23","0","0"
"8137","6","0","0","0"
"8138","6","1","0","0"
"8139","6","2","0","0"
"8140","6","3","0","0"
"8141","6","4","0","0"
"8142","6","5","0","0"
"8143","6","6","0","0"
"8144","6","7","0","4.7"
"8145","6","8","0","29.1"
"8146","6","9","0","50"
"8147","6","10","1","61.8"
"8148","6","11","1","63"
"8149","6","12","0","53.5"
"8150","6","13","0","33.7"
"8151","6","14","0","20.9"
"8152","6","15","0","0"
"8153","6","16","0","0"
"8154","6","17","0","0"
"8155","6","18","0","0"
"8156","6","19","0","0"
"8157","6","20","0","0"
"8158","6","21","0","0"
"8159","6","22","0","0"
"8160","6","23","0","0"
"8161","7","0","0","0"
"8162","7","1","0","0"
"8163","7","2","0","0"
"8164","7","3","0","0"
"8165","7","4","0","0"
"8166","7","5","0","0"
"8167","7","6","0","0"
"8168","7","7","0","3.5"
"8169","7","8","0","29.1"
"8170","7","9","0","50"
"8171","7","10","1","61.8"
"8172","7","11","1","63"
"8173","7","12","0","53.5"
"8174","7","13","0","33.7"
"8175","7","14","0","20.9"
"8176","7","15","0","0"
"8177","7","16","0","0"
"8178","7","17","0","0"
"8179","7","18","0","0"
"8180","7","19","0","0"
"8181","7","20","0","0"
"8182","7","21","0","0"
"8183","7","22","0","0"
"8184","7","23","0","0"
"8185","8","0","0","0"
"8186","8","1","0","0"
"8187","8","2","0","0"
"8188","8","3","0","0"
"8189","8","4","0","0"
"8190","8","5","0","0"
"8191","8","6","0","0"
"8192","8","7","0","16.3"
"8193","8","8","0","157"
"8194","8","9","0","271"
"8195","8","10","233.8","47.6"
"8196","8","11","193.2","62.6"
"8197","8","12","0","200"
"8198","8","13","0","125.6"
"8199","8","14","0","31.4"
"8200","8","15","0","0"
"8201","8","16","0","0"
"8202","8","17","0","0"
"8203","8","18","0","0"
"8204","8","19","0","0"
"8205","8","20","0","0"
"8206","8","21","0","0"
"8207","8","22","0","0"
"8208","8","23","0","0"
"8209","9","0","0","0"
"8210","9","1","0","0"
"8211","9","2","0","0"
"8212","9","3","0","0"
"8213","9","4","0","0"
"8214","9","5","0","0"
"8215","9","6","0","0"
"8216","9","7","0","8.1"
"8217","9","8","0","64"
"8218","9","9","0","111.6"
"8219","9","10","96.8","106.8"
"8220","9","11","168.4","73.5"
"8221","9","12","0","236.1"
"8222","9","13","0","147.7"
"8223","9","14","0","39.5"
"8224","9","15","0","0"
"8225","9","16","0","0"
"8226","9","17","0","0"
"8227","9","18","0","0"
"8228","9","19","0","0"
"8229","9","20","0","0"
"8230","9","21","0","0"
"8231","9","22","0","0"
"8232","9","23","0","0"
"8233","10","0","0","0"
"8234","10","1","0","0"
"8235","10","2","0","0"
"8236","10","3","0","0"
"8237","10","4","0","0"
"8238","10","5","0","0"
"8239","10","6","0","0"
"8240","10","7","0","3.5"
"8241","10","8","0","27.9"
"8242","10","9","0","48.8"
"8243","10","10","1","60.7"
"8244","10","11","1","62.9"
"8245","10","12","0","52.3"
"8246","10","13","0","32.6"
"8247","10","14","0","8.1"
"8248","10","15","0","0"
"8249","10","16","0","0"
"8250","10","17","0","0"
"8251","10","18","0","0"
"8252","10","19","0","0"
"8253","10","20","0","0"
"8254","10","21","0","0"
"8255","10","22","0","0"
"8256","10","23","0","0"
"8257","11","0","0","0"
"8258","11","1","0","0"
"8259","11","2","0","0"
"8260","11","3","0","0"
"8261","11","4","0","0"
"8262","11","5","0","0"
"8263","11","6","0","0"
"8264","11","7","0","7"
"8265","11","8","0","64"
"8266","11","9","0","110.5"
"8267","11","10","21.2","119.5"
"8268","11","11","23.3","121"
"8269","11","12","0","118.6"
"8270","11","13","0","74.4"
"8271","11","14","0","18.6"
"8272","11","15","0","0"
"8273","11","16","0","0"
"8274","11","17","0","0"
"8275","11","18","0","0"
"8276","11","19","0","0"
"8277","11","20","0","0"
"8278","11","21","0","0"
"8279","11","22","0","0"
"8280","11","23","0","0"
"8281","12","0","0","0"
"8282","12","1","0","0"
"8283","12","2","0","0"
"8284","12","3","0","0"
"8285","12","4","0","0"
"8286","12","5","0","0"
"8287","12","6","0","0"
"8288","12","7","0","11.6"
"8289","12","8","0","97.7"
"8290","12","9","0","159.3"
"8291","12","10","127.5","90"
"8292","12","11","134.3","87.8"
"8293","12","12","0","197.7"
"8294","12","13","0","123.3"
"8295","12","14","0","29.1"
"8296","12","15","0","0"
"8297","12","16","0","0"
"8298","12","17","0","0"
"8299","12","18","0","0"
"8300","12","19","0","0"
"8301","12","20","0","0"
"8302","12","21","0","0"
"8303","12","22","0","0"
"8304","12","23","0","0"
"8305","13","0","0","0"
"8306","13","1","0","0"
"8307","13","2","0","0"
"8308","13","3","0","0"
"8309","13","4","0","0"
"8310","13","5","0","0"
"8311","13","6","0","0"
"8312","13","7","0","12.8"
"8313","13","8","0","124.4"
"8314","13","9","0","193.1"
"8315","13","10","185.4","61.2"
"8316","13","11","169.7","69.9"
"8317","13","12","0","196.5"
"8318","13","13","0","129.1"
"8319","13","14","0","32.6"
"8320","13","15","0","0"
"8321","13","16","0","0"
"8322","13","17","0","0"
"8323","13","18","0","0"
"8324","13","19","0","0"
"8325","13","20","0","0"
"8326","13","21","0","0"
"8327","13","22","0","0"
"8328","13","23","0","0"
"8329","14","0","0","0"
"8330","14","1","0","0"
"8331","14","2","0","0"
"8332","14","3","0","0"
"8333","14","4","0","0"
"8334","14","5","0","0"
"8335","14","6","0","0"
"8336","14","7","0","15.1"
"8337","14","8","0","151.2"
"8338","14","9","0","265.2"
"8339","14","10","225.6","112.8"
"8340","14","11","228.5","116.9"
"8341","14","12","0","283.8"
"8342","14","13","0","144.2"
"8343","14","14","0","31.4"
"8344","14","15","0","0"
"8345","14","16","0","0"
"8346","14","17","0","0"
"8347","14","18","0","0"
"8348","14","19","0","0"
"8349","14","20","0","0"
"8350","14","21","0","0"
"8351","14","22","0","0"
"8352","14","23","0","0"
"8353","15","0","0","0"
"8354","15","1","0","0"
"8355","15","2","0","0"
"8356","15","3","0","0"
"8357","15","4","0","0"
"8358","15","5","0","0"
"8359","15","6","0","0"
"8360","15","7","0","2.3"
"8361","15","8","0","27.9"
"8362","15","9","0","47.7"
"8363","15","10","1","60.7"
"8364","15","11","1","61.8"
"8365","15","12","0","51.2"
"8366","15","13","0","32.6"
"8367","15","14","0","8.1"
"8368","15","15","0","0"
"8369","15","16","0","0"
"8370","15","17","0","0"
"8371","15","18","0","0"
"8372","15","19","0","0"
"8373","15","20","0","0"
"8374","15","21","0","0"
"8375","15","22","0","0"
"8376","15","23","0","0"
"8377","16","0","0","0"
"8378","16","1","0","0"
"8379","16","2","0","0"
"8380","16","3","0","0"
"8381","16","4","0","0"
"8382","16","5","0","0"
"8383","16","6","0","0"
"8384","16","7","0","2.3"
"8385","16","8","0","26.7"
"8386","16","9","0","47.7"
"8387","16","10","0","61.6"
"8388","16","11","1","61.8"
"8389","16","12","0","51.2"
"8390","16","13","0","31.4"
"8391","16","14","0","8.1"
"8392","16","15","0","0"
"8393","16","16","0","0"
"8394","16","17","0","0"
"8395","16","18","0","0"
"8396","16","19","0","0"
"8397","16","20","0","0"
"8398","16","21","0","0"
"8399","16","22","0","0"
"8400","16","23","0","0"
"8401","17","0","0","0"
"8402","17","1","0","0"
"8403","17","2","0","0"
"8404","17","3","0","0"
"8405","17","4","0","0"
"8406","17","5","0","0"
"8407","17","6","0","0"
"8408","17","7","0","2.3"
"8409","17","8","0","26.7"
"8410","17","9","0","47.7"
"8411","17","10","0","61.6"
"8412","17","11","1","61.8"
"8413","17","12","0","51.2"
"8414","17","13","0","31.4"
"8415","17","14","0","8.1"
"8416","17","15","0","0"
"8417","17","16","0","0"
"8418","17","17","0","0"
"8419","17","18","0","0"
"8420","17","19","0","0"
"8421","17","20","0","0"
"8422","17","21","0","0"
"8423","17","22","0","0"
"8424","17","23","0","0"
"8425","18","0","0","0"
"8426","18","1","0","0"
"8427","18","2","0","0"
"8428","18","3","0","0"
"8429","18","4","0","0"
"8430","18","5","0","0"
"8431","18","6","0","0"
"8432","18","7","0","2.3"
"8433","18","8","0","26.7"
"8434","18","9","0","47.7"
"8435","18","10","0","61.6"
"8436","18","11","1","61.8"
"8437","18","12","0","51.2"
"8438","18","13","0","31.4"
"8439","18","14","0","17.4"
"8440","18","15","0","0"
"8441","18","16","0","0"
"8442","18","17","0","0"
"8443","18","18","0","0"
"8444","18","19","0","0"
"8445","18","20","0","0"
"8446","18","21","0","0"
"8447","18","22","0","0"
"8448","18","23","0","0"
"8449","19","0","0","0"
"8450","19","1","0","0"
"8451","19","2","0","0"
"8452","19","3","0","0"
"8453","19","4","0","0"
"8454","19","5","0","0"
"8455","19","6","0","0"
"8456","19","7","0","2.3"
"8457","19","8","0","61.6"
"8458","19","9","0","109.3"
